Country or Area,Year,City,City type,Value
Cuba,2009,Sancti Spíritus,City proper,98766.6723586395
Cuba,2009,Santa Clara,City proper,206774.338366301
Cuba,2009,Santiago de Cuba,City proper,426759.627367909
Cuba,2008,Bayamo,City proper,147367.0
Cuba,2008,Camagüey,City proper,306739.0
Cuba,2008,Ciego de Ávila,City proper,110550.0
Cuba,2008,Cienfuegos,City proper,143087.0
Cuba,2008,Guantánamo,City proper,208095.0
Cuba,2008,Holguín,City proper,276803.0
Cuba,2008,LA HABANA,City proper,2152391.0
Cuba,2008,Las Tunas,City proper,152634.0
Cuba,2008,Matanzas,City proper,131731.0
Cuba,2008,Pinar del Río,City proper,137902.0
Cuba,2008,Sancti Spíritus,City proper,98597.0
Cuba,2008,Santa Clara,City proper,207566.0
Cuba,2008,Santiago de Cuba,City proper,426648.0
Cuba,2007,Bayamo,City proper,146531.0
Cuba,2007,Camagüey,City proper,307414.0
Cuba,2007,Ciego de Ávila,City proper,110119.0
Cuba,2007,Cienfuegos,City proper,142678.0
Cuba,2007,Guantánamo,City proper,208298.0
Cuba,2007,Holguín,City proper,275994.0
Cuba,2007,LA HABANA,City proper,2162452.0
Cuba,2007,Las Tunas,City proper,151472.0
Cuba,2007,Matanzas,City proper,130781.0
Cuba,2007,Pinar del Río,City proper,137916.0
Cuba,2007,Santa Clara,City proper,208230.0
Cuba,2007,Santiago de Cuba,City proper,426493.0
Cuba,2006,Bayamo,City proper,146260.0
Cuba,2006,Camagüey,City proper,306702.0
Cuba,2006,Ciego de Ávila,City proper,109379.0
Cuba,2006,Cienfuegos,City proper,142420.0
Cuba,2006,Guantánamo,City proper,208579.0
Cuba,2006,Holguín,City proper,274805.0
Cuba,2006,LA HABANA,City proper,2174790.0
Cuba,2006,Las Tunas,City proper,149532.0
Cuba,2006,Matanzas,City proper,129864.0
Cuba,2006,Pinar del Río,City proper,137701.0
Cuba,2006,Santa Clara,City proper,208739.0
Cuba,2006,Santiago de Cuba,City proper,425990.0
Cuba,2005,Bayamo,City proper,145475.0
Cuba,2005,Camagüey,City proper,307169.0
Cuba,2005,Ciego de Ávila,City proper,108711.0
Cuba,2005,Cienfuegos,City proper,142145.0
Cuba,2005,Guantánamo,City proper,208615.0
Cuba,2005,Holguín,City proper,273239.0
Cuba,2005,LA HABANA,City proper,2186909.0
Cuba,2005,Las Tunas,City proper,147569.0
Cuba,2005,Matanzas,City proper,129064.0
Cuba,2005,Pinar del Río,City proper,138013.0
Cuba,2005,Santa Clara,City proper,209327.0
Cuba,2005,Santiago de Cuba,City proper,425343.0
Cuba,2004,Bayamo,City proper,144585.0
Cuba,2004,Camagüey,City proper,305076.0
Cuba,2004,Ciego de Ávila,City proper,108036.0
Cuba,2004,Cienfuegos,City proper,141859.0
Cuba,2004,Guantánamo,City proper,208393.0
Cuba,2004,Holguín,City proper,271342.0
Cuba,2004,LA HABANA,City proper,2196472.0
Cuba,2004,Las Tunas,City proper,145609.0
Cuba,2004,Matanzas,City proper,128499.0
Cuba,2004,Pinar del Río,City proper,138834.0
Cuba,2004,Sancti Spíritus,City proper,98668.0
Cuba,2004,Santa Clara,City proper,209986.0
Cuba,2004,Santiago de Cuba,City proper,424468.0
Cuba,2003,Bayamo,City proper,144067.0
Cuba,2003,Camagüey,City proper,302054.0
Cuba,2003,Ciego de Ávila,City proper,106975.0
Cuba,2003,Cienfuegos,City proper,141258.0
Cuba,2003,Guantánamo,City proper,207788.0
Cuba,2003,Holguín,City proper,270060.0
Cuba,2003,LA HABANA,City proper,2202239.0
Cuba,2003,Las Tunas,City proper,144152.0
Cuba,2003,Matanzas,City proper,127758.0
Cuba,2003,Pinar del Río,City proper,139484.0
Cuba,2003,Sancti Spíritus,City proper,98552.0
Cuba,2003,Santa Clara,City proper,210358.0
Cuba,2003,Santiago de Cuba,City proper,423930.0
Cuba,2002,Bayamo,City proper,144664.0
Cuba,2002,Camagüey,City proper,301574.0
Cuba,2002,Ciego de Ávila,City proper,106225.0
Cuba,2002,Cienfuegos,City proper,140734.0
Cuba,2002,Guantánamo,City proper,208145.0
Cuba,2002,Holguín,City proper,269618.0
Cuba,2002,LA HABANA,City proper,2201610.0
Cuba,2002,Las Tunas,City proper,143582.0
Cuba,2002,Matanzas,City proper,127287.0
Cuba,2002,Pinar del Río,City proper,139336.0
Cuba,2002,Santa Clara,City proper,210220.0
Cuba,2002,Santiago de Cuba,City proper,423392.0
Czechia,2020,Brno,City proper,381346.0
Czechia,2020,Hradec Králové,City proper,92939.0
Czechia,2020,Liberec,City proper,104802.0
Czechia,2020,Olomouc,City proper,100663.0
Czechia,2020,Ústí nad Labem,City proper,92716.0
Czechia,2020,Ostrava,City proper,287968.0
Czechia,2020,Plzen,City proper,174842.0
Czechia,2020,PRAHA,City proper,1324277.0
Czechia,2019,Brno,City proper,380681.0
Czechia,2019,Hradec Králové,City proper,92742.0
Czechia,2019,Liberec,City proper,104445.0
Czechia,2019,Olomouc,City proper,100523.0
Czechia,2019,Ústí nad Labem,City proper,92952.0
Czechia,2019,Ostrava,City proper,289128.0
Czechia,2019,Plzen,City proper,172441.0
Czechia,2019,PRAHA,City proper,1308632.0
Czechia,2018,Brno,City proper,379527.0
Czechia,2018,Hradec Králové,City proper,92917.0
Czechia,2018,Liberec,City proper,103979.0
Czechia,2018,Olomouc,City proper,100494.0
Czechia,2018,Ústí nad Labem,City proper,93040.0
Czechia,2018,Ostrava,City proper,290450.0
Czechia,2018,Plzen,City proper,170936.0
Czechia,2018,PRAHA,City proper,1294513.0
Czechia,2017,Brno,City proper,377973.0
Czechia,2017,Hradec Králové,City proper,92929.0
Czechia,2017,Liberec,City proper,103853.0
Czechia,2017,Olomouc,City proper,100378.0
Czechia,2017,Ústí nad Labem,City proper,92984.0
Czechia,2017,Ostrava,City proper,291634.0
Czechia,2017,Plzen,City proper,170548.0
Czechia,2017,PRAHA,City proper,1280508.0
Czechia,2016,Brno,City proper,377028.0
Czechia,2016,Hradec Králové,City proper,92891.0
Czechia,2016,Liberec,City proper,103288.0
Czechia,2016,Olomouc,City proper,100154.0
Czechia,2016,Ústí nad Labem,City proper,93248.0
Czechia,2016,Ostrava,City proper,292681.0
Czechia,2016,Plzen,City proper,169858.0
Czechia,2016,PRAHA,City proper,1267449.0
Czechia,2015,Brno,City proper,377440.0
Czechia,2015,Hradec Králové,City proper,92808.0
Czechia,2015,Liberec,City proper,102562.0
Czechia,2015,Olomouc,City proper,99809.0
Czechia,2015,Ústí nad Labem,City proper,93409.0
Czechia,2015,Ostrava,City proper,294200.0
Czechia,2015,Plzen,City proper,169033.0
Czechia,2015,PRAHA,City proper,1259079.0
Czechia,2014,Brno,City proper,377508.0
Czechia,2014,Hradec Králové,City proper,92904.0
Czechia,2014,Liberec,City proper,102301.0
Czechia,2014,Olomouc,City proper,99489.0
Czechia,2014,Ústí nad Labem,City proper,93523.0
Czechia,2014,Ostrava,City proper,295653.0
Czechia,2014,Plzen,City proper,168034.0
Czechia,2014,PRAHA,City proper,1244762.0
Czechia,2013,Brno,City proper,378327.0
Czechia,2013,Hradec Králové,City proper,93035.0
Czechia,2013,Liberec,City proper,102113.0
Czechia,2013,Olomouc,City proper,99471.0
Czechia,2013,Ústí nad Labem,City proper,93747.0
Czechia,2013,Ostrava,City proper,297421.0
Czechia,2013,Plzen,City proper,167472.0
Czechia,2013,PRAHA,City proper,1246780.0
Czechia,2012,Brno,City proper,378965.0
Czechia,2012,Hradec Králové,City proper,93490.0
Czechia,2012,Liberec,City proper,102005.0
Czechia,2012,Olomouc,City proper,99529.0
Czechia,2012,Ústí nad Labem,City proper,94258.0
Czechia,2012,Ostrava,City proper,299622.0
Czechia,2012,Plzen,City proper,167302.0
Czechia,2012,PRAHA,City proper,1241664.0
Czechia,2011,Brno,City proper,371371.0
Czechia,2011,Brno,Urban agglomeration,385913.0
Czechia,2011,Hradec Králové,City proper,94318.0
Czechia,2011,Liberec,City proper,101865.0
Czechia,2011,Liberec,Urban agglomeration,102754.0
Czechia,2011,Olomouc,City proper,100233.0
Czechia,2011,Olomouc,Urban agglomeration,101003.0
Czechia,2011,Ústí nad Labem,City proper,95464.0
Czechia,2011,Ostrava,City proper,303609.0
Czechia,2011,Ostrava,Urban agglomeration,296224.0
Czechia,2011,Plzen,City proper,168808.0
Czechia,2011,Plzen,Urban agglomeration,170322.0
Czechia,2011,PRAHA,City proper,1257158.0
Czechia,2011,PRAHA,Urban agglomeration,1268796.0
Czechia,2009,Brno,City proper,371399.0
Czechia,2009,Hradec Králové,City proper,94493.0
Czechia,2009,Liberec,City proper,101625.0
Czechia,2009,Olomouc,City proper,100362.0
Czechia,2009,Ústí nad Labem,City proper,95477.0
Czechia,2009,Ostrava,City proper,306006.0
Czechia,2009,Plzen,City proper,169935.0
Czechia,2009,PRAHA,City proper,1249026.0
Czechia,2008,Brno,City proper,370592.0
Czechia,2008,Hradec Králové,City proper,94497.0
Czechia,2008,Liberec,City proper,100914.0
Czechia,2008,Olomouc,City proper,100373.0
Czechia,2008,Ústí nad Labem,City proper,95289.0
Czechia,2008,Ostrava,City proper,307767.0
Czechia,2008,Plzen,City proper,169273.0
Czechia,2008,PRAHA,City proper,1233211.0
Czechia,2007,Brno,City proper,366680.0
Czechia,2007,Brno,City proper,368533.0
Czechia,2007,Hradec Králové,City proper,94252.0
Czechia,2007,Hradec Králové,City proper,94255.0
Czechia,2007,Liberec,City proper,98781.0
Czechia,2007,Liberec,City proper,99721.0
Czechia,2007,Olomouc,City proper,100373.0
Czechia,2007,Olomouc,City proper,100168.0
Czechia,2007,Ústí nad Labem,City proper,94565.0
Czechia,2007,Ústí nad Labem,City proper,94960.0
Czechia,2007,Ostrava,City proper,308374.0
Czechia,2007,Ostrava,City proper,309098.0
Czechia,2007,Plzen,City proper,163392.0
Czechia,2007,Plzen,City proper,165238.0
Czechia,2007,PRAHA,City proper,1212097.0
Czechia,2007,PRAHA,City proper,1188126.0
Czechia,2005,Brno,City proper,366904.0
Czechia,2005,Hradec Králové,City proper,94436.0
Czechia,2005,Liberec,City proper,97596.0
Czechia,2005,Olomouc,City proper,100491.0
Czechia,2005,Ústí nad Labem,City proper,94021.0
Czechia,2005,Ostrava,City proper,310681.0
Czechia,2005,Plzen,City proper,162659.0
Czechia,2005,PRAHA,City proper,1176116.0
Czechia,2004,Brno,City proper,368296.0
Czechia,2004,Hradec Králové,City proper,94734.0
Czechia,2004,Liberec,City proper,97542.0
Czechia,2004,Olomouc,City proper,100916.0
Czechia,2004,Ústí nad Labem,City proper,93865.0
Czechia,2004,Ostrava,City proper,312080.0
Czechia,2004,Plzen,City proper,163207.0
Czechia,2004,PRAHA,City proper,1165617.0
Czechia,2003,Brno,City proper,369559.0
Czechia,2003,Hradec Králové,City proper,95195.0
Czechia,2003,Liberec,City proper,97770.0
Czechia,2003,Olomouc,City proper,101268.0
Czechia,2003,Ústí nad Labem,City proper,94105.0
Czechia,2003,Ostrava,City proper,313088.0
Czechia,2003,Plzen,City proper,164180.0
Czechia,2003,PRAHA,City proper,1165581.0
Democratic People's Republic of Korea,2008,Anju,City proper,167646.0
Democratic People's Republic of Korea,2008,Chongjin,City proper,614892.0
Democratic People's Republic of Korea,2008,Haeju,City proper,241599.0
Democratic People's Republic of Korea,2008,Hamhung,City proper,614198.0
Democratic People's Republic of Korea,2008,Huichon,City proper,136093.0
Democratic People's Republic of Korea,2008,Hyesan,City proper,174015.0
Democratic People's Republic of Korea,2008,Jongju,City proper,102659.0
Democratic People's Republic of Korea,2008,Kaechon,City proper,262389.0
Democratic People's Republic of Korea,2008,Kaesong,City proper,192578.0
Democratic People's Republic of Korea,2008,Kanggye,City proper,251971.0
Democratic People's Republic of Korea,2008,Kim Chaek,City proper,155284.0
Democratic People's Republic of Korea,2008,Kusong,City proper,155181.0
Democratic People's Republic of Korea,2008,Nampho,City proper,310864.0
Democratic People's Republic of Korea,2008,Phyongsong,City proper,236583.0
Democratic People's Republic of Korea,2008,PYONGYANG,City proper,2581076.0
Democratic People's Republic of Korea,2008,Rason,City proper,158337.0
Democratic People's Republic of Korea,2008,Sariwon,City proper,271434.0
Democratic People's Republic of Korea,2008,Sinuiju,City proper,334031.0
Democratic People's Republic of Korea,2008,Sinpho,City proper,130951.0
Democratic People's Republic of Korea,2008,Sunchon,City proper,250738.0
Democratic People's Republic of Korea,2008,Wonsan,City proper,328467.0
Democratic People's Republic of Korea,2008,Tanchon,City proper,240873.0
Democratic People's Republic of Korea,2008,Tokchon,City proper,210571.0
Democratic People's Republic of Korea,1993,Chongjin,City proper,582480.0
Democratic People's Republic of Korea,1993,Haeju,City proper,229172.0
Democratic People's Republic of Korea,1993,Hamhung,City proper,709730.0
Democratic People's Republic of Korea,1993,Hyesan,City proper,178020.0
Democratic People's Republic of Korea,1993,Kaesong,City proper,334433.0
Democratic People's Republic of Korea,1993,Kanggye,City proper,223410.0
Democratic People's Republic of Korea,1993,Nampho,City proper,731448.0
Democratic People's Republic of Korea,1993,Phyongsong,City proper,272934.0
Democratic People's Republic of Korea,1993,PYONGYANG,City proper,2741260.0
Democratic People's Republic of Korea,1993,Sariwon,City proper,254146.0
Democratic People's Republic of Korea,1993,Sinuiju,City proper,326011.0
Democratic People's Republic of Korea,1993,Wonsan,City proper,300148.0
Denmark,2020,Ålborg,City proper,217316.0
Denmark,2020,Århus,City proper,349433.0
Denmark,2020,Esbjerg,City proper,115650.0
Denmark,2020,Frederiksberg,City proper,104118.0
Denmark,2020,KOBENHAVN,City proper,633035.0
Denmark,2020,Odense,City proper,204718.0
Denmark,2020,Vejle,City proper,116468.0
Denmark,2019,Ålborg,City proper,215510.0
Denmark,2019,Århus,City proper,345635.0
Denmark,2019,Esbjerg,City proper,115675.0
Denmark,2019,Frederiksberg,City proper,103725.0
Denmark,2019,KOBENHAVN,City proper,626508.0
Denmark,2019,Odense,City proper,204120.0
Denmark,2019,Vejle,City proper,115316.0
Denmark,2018,Ålborg,City proper,213271.0
Denmark,2018,Århus,City proper,341497.0
Denmark,2018,Esbjerg,City proper,116061.0
Denmark,2018,Frederiksberg,City proper,103914.0
Denmark,2018,KOBENHAVN,City proper,616098.0
Denmark,2018,Odense,City proper,202663.0
Denmark,2018,Vejle,City proper,114464.0
Denmark,2017,Ålborg,City proper,211684.0
Denmark,2017,Århus,City proper,336411.0
Denmark,2017,Esbjerg,City proper,115932.0
Denmark,2017,Frederiksberg,City proper,104641.0
Denmark,2017,KOBENHAVN,City proper,605366.0
Denmark,2017,Odense,City proper,200703.0
Denmark,2017,Vejle,City proper,113720.0
Denmark,2016,Ålborg,City proper,210276.0
Denmark,2016,Århus,City proper,331505.0
Denmark,2016,Esbjerg,City proper,115987.0
Denmark,2016,Frederiksberg,City proper,104180.0
Denmark,2016,KOBENHAVN,City proper,594535.0
Denmark,2016,Odense,City proper,199235.0
Denmark,2016,Vejle,City proper,112494.0
Denmark,2015,Ålborg,City proper,207785.0
Denmark,2015,Århus,City proper,326612.0
Denmark,2015,Esbjerg,City proper,115558.0
Denmark,2015,Frederiksberg,City proper,103666.0
Denmark,2015,KOBENHAVN,City proper,583525.0
Denmark,2015,Odense,City proper,197466.0
Denmark,2015,Vejle,City proper,111138.0
Denmark,2014,Ålborg,City proper,205630.0
Denmark,2014,Århus,City proper,323477.0
Denmark,2014,Esbjerg,City proper,115272.0
Denmark,2014,Frederiksberg,City proper,102658.0
Denmark,2014,KOBENHAVN,City proper,572287.0
Denmark,2014,Odense,City proper,195908.0
Denmark,2014,Vejle,City proper,110057.0
Denmark,2013,Ålborg,City proper,203373.0
Denmark,2013,Århus,City proper,319680.0
Denmark,2013,Esbjerg,City proper,115041.0
Denmark,2013,Frederiksberg,City proper,101959.0
Denmark,2013,KOBENHAVN,City proper,562379.0
Denmark,2013,Odense,City proper,193641.0
Denmark,2013,Vejle,City proper,109362.0
Denmark,2012,Ålborg,City proper,200884.0
Denmark,2012,Århus,City proper,314887.0
Denmark,2012,Esbjerg,City proper,115105.0
Denmark,2012,Frederiksberg,City proper,100637.0
Denmark,2012,KOBENHAVN,City proper,551900.0
Denmark,2012,Odense,City proper,191692.0
Denmark,2012,Vejle,City proper,108471.0
Denmark,2011,Ålborg,City proper,199270.0
Denmark,2011,Århus,City proper,310801.0
Denmark,2011,Esbjerg,City proper,115184.0
Denmark,2011,KOBENHAVN,City proper,541989.0
Denmark,2011,Odense,City proper,190103.0
Denmark,2011,Vejle,City proper,107618.0
Denmark,2010,Ålborg,City proper,197516.0
Denmark,2010,Århus,City proper,306799.0
Denmark,2010,Esbjerg,City proper,115129.0
Denmark,2010,KOBENHAVN,City proper,531199.0
Denmark,2010,Odense,City proper,189058.0
Denmark,2010,Vejle,City proper,106867.0
Denmark,2009,Ålborg,City proper,196096.0
Denmark,2009,Århus,City proper,303107.0
Denmark,2009,Esbjerg,City proper,114806.0
Denmark,2009,KOBENHAVN,City proper,521397.0
Denmark,2009,Odense,City proper,187884.0
Denmark,2009,Vejle,City proper,106281.0
Denmark,2008,Ålborg,City proper,195048.0
Denmark,2008,Århus,City proper,298501.0
Denmark,2008,KOBENHAVN,City proper,511686.0
Denmark,2008,Odense,City proper,186886.0
Denmark,2007,Ålborg,City proper,194049.0
Denmark,2007,Århus,City proper,295599.0
Denmark,2007,KOBENHAVN,City proper,505141.0
Denmark,2007,Odense,City proper,186085.0
Denmark,2006,Ålborg,City proper,163505.0
Denmark,2006,Århus,City proper,294273.0
Denmark,2006,KOBENHAVN,City proper,500543.0
Denmark,2006,Odense,City proper,186614.0
Denmark,2005,Ålborg,City proper,163290.0
Denmark,2005,Århus,City proper,293932.0
Denmark,2005,KOBENHAVN,City proper,500150.0
Denmark,2005,Odense,City proper,185861.0
Denmark,2001,Ålborg,City proper,161661.0
Denmark,2001,Århus,City proper,286668.0
Denmark,2001,KOBENHAVN,City proper,499148.0
Denmark,2001,Odense,City proper,183691.0
Djibouti,2009,DJIBOUTI,City proper,475322.0
Dominica,1991,ROSEAU,City proper,16243.0
Dominican Republic,2010,Azua,City proper,59319.0
Dominican Republic,2010,Azua,Urban agglomeration,59319.0
Dominican Republic,2010,Bajos de Haina,City proper,67117.0
Dominican Republic,2010,Bajos de Haina,Urban agglomeration,83582.0
Dominican Republic,2010,Baní,City proper,72466.0
Dominican Republic,2010,Baní,Urban agglomeration,92153.0
Dominican Republic,2010,Boca Chica,City proper,75827.0
Dominican Republic,2010,Boca Chica,Urban agglomeration,78882.0
Dominican Republic,2010,Bonao,City proper,68602.0
Dominican Republic,2010,Bonao,Urban agglomeration,76241.0
Dominican Republic,2010,Higüey,City proper,147978.0
Dominican Republic,2010,Higüey,Urban agglomeration,168501.0
Dominican Republic,2010,La Romana,City proper,127623.0
Dominican Republic,2010,La Romana,Urban agglomeration,130426.0
Dominican Republic,2010,Moca,City proper,65445.0
Dominican Republic,2010,Moca,Urban agglomeration,94981.0
Dominican Republic,2010,La Vega,City proper,104536.0
Dominican Republic,2010,La Vega,Urban agglomeration,202864.0
Dominican Republic,2010,Los Alcarrizos,City proper,186818.0
Dominican Republic,2010,Los Alcarrizos,Urban agglomeration,206557.0
Dominican Republic,2010,Puerto Plata,City proper,118496.0
Dominican Republic,2010,Puerto Plata,Urban agglomeration,128240.0
Dominican Republic,2010,San Cristóbal,City proper,138455.0
Dominican Republic,2010,San Cristóbal,Urban agglomeration,216875.0
Dominican Republic,2010,San Francisco de Macoris,City proper,132725.0
Dominican Republic,2010,San Francisco de Macoris,Urban agglomeration,149508.0
Dominican Republic,2010,San Juan de la Maguana,City proper,71494.0
Dominican Republic,2010,San Juan de la Maguana,Urban agglomeration,78313.0
Dominican Republic,2010,San Pedro de Macorís,City proper,185255.0
Dominican Republic,2010,San Pedro de Macorís,Urban agglomeration,195307.0
Dominican Republic,2010,Santiago de los Caballeros,City proper,550753.0
Dominican Republic,2010,Santiago de los Caballeros,Urban agglomeration,591985.0
Dominican Republic,2010,SANTO DOMINGO,City proper,965040.0
Dominican Republic,2010,SANTO DOMINGO,Urban agglomeration,965040.0
Dominican Republic,2010,Santo Domingo East,City proper,851853.0
Dominican Republic,2010,Santo Domingo East,Urban agglomeration,891952.0
Dominican Republic,2010,Santo Domingo West,City proper,318181.0
Dominican Republic,2010,Santo Domingo West,Urban agglomeration,363321.0
Dominican Republic,2010,Santo Domingo North,City proper,446753.0
